City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,29-01-2015,83.13,107.96,6.93,28.71,33.72,6.93,49.52,59.76,0.02,0,3.14,176.5472414,Poor
Ahmedabad,30-01-2015,79.84,107.96,13.85,28.68,41.08,13.85,48.49,97.07,0.04,0,4.81,254.8043478,Very Poor
Ahmedabad,31-01-2015,94.52,107.96,24.39,32.66,52.61,24.39,67.39,111.33,0.24,0.01,7.67,343.7047337,Severe
Ahmedabad,01-02-2015,135.99,107.96,43.48,42.08,84.57,43.48,75.23,102.7,0.4,0.04,25.87,459.4037736,Severe
Ahmedabad,02-02-2015,178.33,107.96,54.56,35.31,72.8,54.56,55.04,107.38,0.46,0.06,35.61,344.9974419,Severe
Ahmedabad,03-02-2015,139.7,107.96,30.61,28.4,56.73,30.61,33.79,73.6,0.17,0.03,11.87,380.1414201,Severe
Ahmedabad,04-02-2015,80.65,107.96,2.37,22.83,24,2.37,25.73,47.3,0,0,0,168.0810345,Poor
Ahmedabad,05-02-2015,58.36,107.96,2.6,21.39,23.31,2.6,32.66,53.54,0,0,0,107.2658228,Moderate
Ahmedabad,06-02-2015,79.29,107.96,1.16,26.94,26.83,1.16,67.41,59.3,0,0,0,163.4382759,Moderate
Ahmedabad,07-02-2015,88.7,107.96,7.29,31.32,37.73,7.29,80.09,44.76,0,0,0,195.562069,Poor
Ahmedabad,08-02-2015,74.28,107.96,8.92,27.3,33.42,8.92,54.28,47.42,0,0,0.27,186.4658228,Very Poor
Ahmedabad,09-02-2015,113.93,107.96,4.32,24.27,26.86,4.32,48.73,39.94,0.02,0,3.55,279.2782759,Very Poor
Ahmedabad,10-02-2015,105.39,107.96,1.41,18.21,18.75,1.41,35.91,56.15,0,0,3.31,250.1244828,Poor
Ahmedabad,11-02-2015,66.52,107.96,6.34,23.8,28.24,6.34,66.58,53.14,9.7,9.63,16.49,154.1341772,Very Poor
Ahmedabad,12-02-2015,65.04,107.96,14.19,30.1,44.21,14.19,65.91,31.88,7.72,17.46,2.51,259.6826087,Poor
Ahmedabad,13-02-2015,103.36,107.96,18.18,39.56,57.33,18.18,80.43,40.11,11.29,24.35,3.35,307.3266272,Severe
Ahmedabad,14-02-2015,177.33,107.96,37.49,47.58,77.85,37.49,99.72,36.47,17,52.66,6.98,422.1075472,Severe
Ahmedabad,15-02-2015,113.25,107.96,15.55,30.5,44.87,15.55,69.71,33.78,10.47,28.53,3.22,279.1956522,Severe
Ahmedabad,16-02-2015,99.7,107.96,19.85,28.1,47.31,19.85,73.23,30.57,10.28,31.25,4,317.1094675,Severe
Ahmedabad,17-02-2015,80.61,107.96,15.96,21.04,35.67,15.96,54.7,36.2,8.14,18.75,2.52,285.0782609,Severe
Ahmedabad,18-02-2015,100.79,107.96,16.24,25.93,41.91,16.24,43.11,37.43,10,32.41,4.04,289.0956522,Severe
Ahmedabad,19-02-2015,107.99,107.96,11.25,30.09,40.47,11.25,84.86,31.94,9.2,24.03,3.25,259.0003448,Severe
Ahmedabad,20-02-2015,140.29,107.96,33.84,36.14,68.85,33.84,101.53,40.98,20.12,43.51,7.48,399.0627219,Severe
Ahmedabad,21-02-2015,239.96,107.96,61.95,46.25,106.92,61.95,84.87,33.55,22.14,53.98,15.44,392.2948837,Severe
Ahmedabad,22-02-2015,142.96,107.96,45.45,48.21,92.32,45.45,62.96,34.77,7.35,22.4,8.47,471.6698113,Severe
Ahmedabad,23-02-2015,238.41,107.96,77.7,55.07,131.32,77.7,89.07,37.3,50.61,163.64,28.46,391.1053488,Severe
Ahmedabad,24-02-2015,118.72,107.96,12.56,32.01,42.56,12.56,61.54,38.8,16.89,46.52,6.05,295.6303448,Severe
Ahmedabad,25-02-2015,52.99,107.96,2.23,10.45,10.39,2.23,32.76,67.25,3.85,11.39,0.81,105.6244295,Poor
Ahmedabad,02-03-2015,60.78,107.96,9.07,18.21,27.34,9.07,29.48,34.75,2.05,0.55,0.22,188.3455696,Moderate
Ahmedabad,03-03-2015,91.83,107.96,12.99,28.71,40.76,12.99,39.71,38.46,2.69,1.74,2.25,242.4652174,Severe
Ahmedabad,04-03-2015,93.88,107.96,18.21,29.38,47.01,18.21,62.75,46.79,5.21,2.55,1.55,307.5023669,Very Poor
Ahmedabad,05-03-2015,173.01,107.96,48.44,42.27,90.73,48.44,78.76,59.39,9.72,9.96,4.13,490.2867925,Severe
Ahmedabad,08-03-2015,71.56,107.96,3.51,16.83,20.32,3.51,30.28,57.16,3.95,8.01,0.63,137.0496552,Moderate
Ahmedabad,09-03-2015,119.8,107.96,4.13,24.07,27.9,4.13,50.35,50.49,4.85,12.15,1.35,299.3172414,Poor
Ahmedabad,10-03-2015,106.71,107.96,5.39,25.59,30.51,5.39,38.85,60.17,5.58,14.17,1.74,254.6306897,Poor
Ahmedabad,11-03-2015,118.49,107.96,4.11,28.94,31.83,4.11,54.2,53.61,7.9,21.32,2.78,294.8451724,Very Poor
Ahmedabad,12-03-2015,106.01,107.96,4.28,27.31,30.54,4.28,70.29,40.91,9.45,15.54,1.71,252.2410345,Poor
Ahmedabad,13-03-2015,97.34,107.96,3.67,21.58,24.62,3.67,64.39,45.69,5.61,15.02,2.25,222.6434483,Poor
Ahmedabad,14-03-2015,83.92,107.96,6.42,25.03,30.8,6.42,67.53,34.94,8.24,21.47,3.09,179.2441379,Poor
Ahmedabad,15-03-2015,49.51,107.96,3.1,14.16,16.15,3.1,48.33,37.95,4.34,11.34,1.09,113.5316456,Poor
Ahmedabad,16-03-2015,30.76,107.96,2.72,14.14,16.98,2.72,43.62,54.78,3.58,9.38,0.84,108.7696203,Moderate
Ahmedabad,17-03-2015,50.29,107.96,5.34,29.84,33.28,5.34,59.23,45.44,5.45,15.12,1.65,141.6025316,Poor
Ahmedabad,18-03-2015,57.69,107.96,25.36,29.48,54.79,25.36,58.33,52.87,9.55,32.11,4.53,349.3869822,Poor
Ahmedabad,19-03-2015,105.06,107.96,46.24,37.05,82.23,46.24,53.62,45.65,20.89,75.36,12.7,476.5886792,Severe
Ahmedabad,20-03-2015,94.1,107.96,22.14,36.53,57.49,22.14,61.31,46.77,17.5,52.01,7.9,330.5242604,Severe
Ahmedabad,21-03-2015,111.89,107.96,22.25,43.29,64.53,22.25,66.44,50.57,18.03,56.86,8.86,331.1686391,Severe
Ahmedabad,22-03-2015,108.59,107.96,25.38,39.34,63.01,25.38,75.8,46.68,15.78,48.41,7.07,349.504142,Severe
Ahmedabad,23-03-2015,130.76,107.96,45.61,41.03,85.76,45.61,65.77,41.58,24.12,85.31,12.56,472.6660377,Severe
Ahmedabad,24-03-2015,143.55,107.96,27.3,31.15,57.16,27.3,50.98,35.38,18.61,72.78,10.15,360.7514793,Severe
Ahmedabad,25-03-2015,165.07,107.96,23.83,34.48,57.71,23.83,64.32,43.79,29.14,64.01,8.51,390.4337079,Severe
Ahmedabad,26-03-2015,166.85,107.96,17.93,43.3,60.07,17.93,79.71,53.44,24.09,67.38,9.76,336.1872093,Severe
Ahmedabad,27-03-2015,147.38,107.96,6.4,35.82,40.22,6.4,46.89,17.94,14.23,41.88,5.7,321.2451163,Severe
Ahmedabad,28-03-2015,158.25,107.96,5.86,27.89,32.65,5.86,142.36,38.54,13.67,21.24,2.83,329.5872093,Very Poor
Ahmedabad,29-03-2015,237.76,107.96,4.99,21.8,25.37,4.99,96.28,39.77,8.68,14.95,1.28,390.6065116,Very Poor
Ahmedabad,30-03-2015,133.37,107.96,3.88,17.99,21.02,3.88,57.34,39.66,5.76,11.74,1.04,310.4932558,Very Poor
Ahmedabad,31-03-2015,133.3,107.96,6.52,20,26.18,6.52,51.58,59.03,9.94,21.13,2.31,310.4395349,Very Poor
Ahmedabad,01-04-2015,96.04,107.96,3.8,20.07,23.46,3.8,62.42,46.61,7.54,13.44,1.65,218.2055172,Very Poor
Ahmedabad,02-04-2015,77.69,107.96,5.24,18.87,23.06,5.24,100.48,27.14,9.49,11.77,1.6,157.9762069,Poor
Ahmedabad,03-04-2015,53.07,107.96,4.17,13.82,17.45,4.17,40.36,21.76,4.47,6.94,0.42,126.9405063,Moderate
Ahmedabad,04-04-2015,63.11,107.96,5.63,15.5,18.49,5.63,38.21,4.72,5.2,8.17,0.73,145.2367089,Poor
Ahmedabad,06-04-2015,120.96,107.96,4.23,20.86,25.02,4.23,35.54,35.66,6.05,15.85,1.68,127.6924051,Very Poor
Ahmedabad,07-04-2015,138.63,107.96,5.65,25.47,30.67,5.65,87.43,29.77,11.25,24.67,3.12,314.53,Very Poor
Ahmedabad,08-04-2015,144.36,107.96,15.82,30.69,46.1,15.82,66.39,27.34,17.22,49.56,7.71,318.9274419,Very Poor
Ahmedabad,09-04-2015,85.03,107.96,3.3,26.7,27.41,3.3,59.16,35.89,7.58,29.19,4.08,183.0334483,Severe
Ahmedabad,11-04-2015,61.06,107.96,3.52,14.03,17.59,3.52,8.08,19.54,0,0,0.01,118.7949367,Moderate
Ahmedabad,12-04-2015,39.42,107.96,5.28,19.56,24.66,5.28,17.66,31.3,0,0,0,140.8506329,Moderate
Ahmedabad,13-04-2015,111.86,107.96,3.89,22.51,25.17,3.89,15.84,31.23,0,0,0,272.2117241,Poor
Ahmedabad,14-04-2015,58.37,107.96,5.74,21.71,27.69,5.74,25.9,43.92,2.15,10.46,5.4,146.6151899,Poor
Ahmedabad,15-04-2015,95.37,107.96,18.01,26.23,44.34,18.01,13.59,41.64,1.21,3.28,20.78,306.3307692,Very Poor
Ahmedabad,16-04-2015,141.3,107.96,30.8,36.88,66.53,30.8,41.06,37.66,0.66,0.01,28.13,381.2544379,Severe
Ahmedabad,17-04-2015,106.68,107.96,19.91,46.38,54.77,19.91,31.56,48.49,1.67,0,15.95,317.4609467,Severe
Ahmedabad,18-04-2015,109.48,107.96,4.3,20.27,22.86,4.3,46.6,31.34,0.05,0,6.19,264.0868966,Poor
Ahmedabad,19-04-2015,126.04,107.96,6.99,20.18,26.78,6.99,79.56,28.71,0.2,0,6.4,304.867907,Very Poor
Ahmedabad,20-04-2015,71.22,107.96,16.73,21.32,37.58,16.73,50.09,28.39,1.38,23.54,6.09,296.126087,Very Poor
Ahmedabad,21-04-2015,97.87,107.96,6.3,17.96,23.45,6.3,13.85,34.16,0.21,4.91,2.95,224.4527586,Very Poor
Ahmedabad,22-04-2015,63.38,107.96,3.44,13.28,15.44,3.44,24.79,43.62,0,0,1.23,117.7924051,Moderate
Ahmedabad,24-04-2015,80.9,107.96,5.7,18.62,24.23,5.7,65.44,22.8,0.05,0.09,3.46,168.9344828,Poor
Ahmedabad,25-04-2015,103.29,107.96,4.55,19.82,23.69,4.55,85.42,22.18,0.06,1.17,2.58,242.9555172,Poor
Ahmedabad,26-04-2015,107.5,107.96,5.29,15.56,19.73,5.29,74.37,10.12,0.09,0.16,2.91,257.3275862,Poor
Ahmedabad,29-04-2015,138.42,107.96,5.05,16.7,21.56,5.05,77.74,27.18,0.01,0.88,2.01,314.3688372,Poor
Ahmedabad,30-04-2015,129.04,107.96,5.69,14.86,19.66,5.69,78.27,18.67,0,0,1.54,307.1702326,Very Poor
Ahmedabad,01-05-2015,96.65,107.96,4.67,15.9,20.53,4.67,39.41,11.83,0.01,0,3.11,220.287931,Poor
Ahmedabad,02-05-2015,126.77,107.96,15.69,23.93,39.73,15.69,93.18,36.71,0.22,0.04,10,305.4281395,Very Poor
Ahmedabad,03-05-2015,106.15,107.96,13.12,23.02,35.05,13.12,65.95,81.6,0.3,0.02,9.69,252.7189655,Severe
Ahmedabad,04-05-2015,86.31,107.96,2.69,10.5,10.9,2.69,50.13,90.54,0.47,0.15,12.8,187.4031034,Very Poor
Ahmedabad,05-05-2015,83.99,107.96,2.73,0.08,2.75,2.73,34.06,69.57,0.28,0.05,8.97,179.4831034,Poor
Ahmedabad,06-05-2015,65.11,107.96,3.14,4.58,6.75,3.14,22.27,32.26,0.17,0.04,5.84,115.0306897,Moderate
Ahmedabad,07-05-2015,51.03,107.96,6.24,20.47,26.2,6.24,15.5,31.44,0,0,1.29,152.8810127,Moderate
Ahmedabad,08-05-2015,38.73,107.96,8,19.28,26.61,8,20.13,25.7,0,0,2.08,174.9367089,Moderate
Ahmedabad,09-05-2015,61.12,107.96,9.94,17.82,27.18,9.94,39.69,25.9,0,0,3.49,199.2481013,Poor
Ahmedabad,10-05-2015,58.44,107.96,10.68,17.24,27.38,10.68,54.69,18.89,0,0,1.39,209.3217391,Poor
Ahmedabad,11-05-2015,61.49,107.96,11.44,16.69,27.61,11.44,42.66,18.2,0.01,0,2.59,220.226087,Poor
Ahmedabad,12-05-2015,65.39,107.96,12.3,16.08,27.86,12.3,27.96,22.35,0,0,2.29,232.5652174,Poor
Ahmedabad,13-05-2015,100.92,107.96,20.42,18.9,37.83,20.42,31.9,22.84,4.9,19.26,8.21,320.4485207,Severe
Ahmedabad,14-05-2015,97.48,107.96,5.31,30.02,33.62,5.31,36.05,16.26,10.6,34.91,3.85,223.1213793,Very Poor
Ahmedabad,15-05-2015,129.27,107.96,14.28,28.33,41.92,14.28,70.13,25.4,16.9,44.19,4.97,307.3467442,Very Poor
Ahmedabad,16-05-2015,129.58,107.96,21.23,28.79,45.4,21.23,17.66,34.42,20.53,85.73,11.56,325.1934911,Severe
Ahmedabad,17-05-2015,100.57,107.96,7.56,18.79,24.33,7.56,38.76,38.83,4.92,17.94,1.54,233.67,Severe
Ahmedabad,18-05-2015,130.34,107.96,7.14,17.43,23.72,7.14,52.07,29.05,5.05,14,1.3,308.167907,Poor
Ahmedabad,19-05-2015,53.24,107.96,8.05,15.86,23.34,8.05,36.23,21.58,5.23,15,1.02,175.5632911,Poor
Ahmedabad,20-05-2015,42,107.96,10.44,18.16,21.8,10.44,17,25.5,0,0,0,205.8782609,Moderate
Ahmedabad,22-05-2015,83.69,107.96,10.89,17.18,27.15,10.89,41.12,35.61,12.62,20.2,17.84,212.3347826,Severe
Ahmedabad,23-05-2015,38.88,107.96,2.18,16.28,17.74,2.18,26.4,12.47,3,6.96,6.37,105.6244295,Moderate
Ahmedabad,24-05-2015,46.89,107.96,2.96,16.17,18.49,2.96,41.96,10.74,3.41,8.87,3.53,111.7772152,Moderate
Ahmedabad,25-05-2015,70.96,107.96,4.12,15.47,19.28,4.12,23.67,16.01,3.72,8.13,4.06,135.0013793,Moderate
Ahmedabad,26-05-2015,53.66,107.96,4.23,14.43,18.06,4.23,14.46,45.64,2.39,6.4,3.53,127.6924051,Moderate
Ahmedabad,27-05-2015,45.49,107.96,4.26,13.73,17.1,4.26,12.85,71.85,2.5,5.96,3.36,128.0683544,Moderate
Ahmedabad,28-05-2015,60.86,107.96,5.27,16.61,21.42,5.27,14.91,41.19,3.03,9.18,6.54,140.7253165,Moderate
Ahmedabad,29-05-2015,51.93,107.96,13.71,17.87,31.64,13.71,15.33,12.88,6.32,19.17,10.57,252.7956522,Poor
Ahmedabad,30-05-2015,77.87,107.96,6.67,17.12,23,6.67,46.82,16.67,4.79,9.78,5.1,158.5906897,Very Poor
Ahmedabad,31-05-2015,57.59,107.96,5.6,15.47,20.42,5.6,41.68,25.51,2.64,6.3,3.08,144.8607595,Moderate
Ahmedabad,01-06-2015,77.22,107.96,7.02,15.47,21.13,7.02,71.97,9.56,3.74,8.45,1.17,162.6556962,Moderate
Ahmedabad,02-06-2015,45.29,107.96,7.25,12.74,19.66,7.25,18.64,6.32,2.73,6.99,0.76,165.5379747,Moderate
Ahmedabad,03-06-2015,103.78,107.96,6.36,13.9,19.86,6.36,7.76,15.27,0.82,1.37,0.81,244.6282759,Poor
Ahmedabad,04-06-2015,25.14,107.96,6.01,18.73,24.74,6.01,38.05,38.52,0,0,0,149.9987342,Moderate
Ahmedabad,05-06-2015,87.03,107.96,8.05,17.88,25.53,8.05,23.84,48.22,0,0,0,189.8610345,Very Poor
Ahmedabad,06-06-2015,89.6,107.96,6.59,19.84,25.9,6.59,48.05,44.78,0,0,0,198.6344828,Poor
Ahmedabad,07-06-2015,80.69,107.96,6.86,16.07,22.25,6.86,39.85,32.65,0,0,0,168.2175862,Moderate
Ahmedabad,08-06-2015,44.75,107.96,7.76,16.53,24.29,7.76,9.89,8.07,0,0,0,171.9291139,Moderate
Ahmedabad,09-06-2015,38.11,107.96,7.41,11.62,19.03,7.41,3.13,6.69,2.5,5.93,0.74,167.543038,Moderate
Ahmedabad,10-06-2015,45.5,107.96,8.56,15.59,24.15,8.56,0.76,3.82,5.09,8.52,1.82,181.9544304,Poor
Ahmedabad,11-06-2015,36.98,107.96,8.21,11.52,19.74,8.21,0.52,5.17,3.63,8.16,1.33,177.5683544,Poor
Ahmedabad,12-06-2015,43.58,107.96,8.26,13.33,21.58,8.26,1.02,7.56,3.59,6.79,1.5,178.1949367,Poor
Ahmedabad,13-06-2015,45.49,107.96,9.63,14.91,24.53,9.63,0.81,2.94,3.67,6.62,1.17,195.3632911,Poor
Ahmedabad,14-06-2015,38.06,107.96,8.67,18.57,27.25,8.67,1.05,4.63,2.85,5.12,0.74,183.3329114,Poor
Ahmedabad,15-06-2015,45.41,107.96,9.35,20.55,29.9,9.35,0.74,4.5,2.83,7.18,0.82,191.8544304,Poor
Ahmedabad,16-06-2015,37.71,107.96,8.54,16.26,24.8,8.54,0.87,4.6,2.52,7.61,0.81,181.7037975,Moderate
Ahmedabad,17-06-2015,32.37,107.96,7.53,14.36,21.89,7.53,2.17,12.17,1.88,7.92,0.69,169.0468354,Moderate
Ahmedabad,18-06-2015,34.74,107.96,7.59,13.51,21.11,7.59,4.11,12.22,1.82,6.19,0.47,169.7987342,Moderate
Ahmedabad,19-06-2015,32.56,107.96,7.34,13.91,21.25,7.34,4.04,11.85,2.55,9.3,0.97,166.6658228,Moderate
Ahmedabad,20-06-2015,29.28,107.96,7.55,11.68,19.23,7.55,4.01,12.64,1.64,7,0.62,169.2974684,Moderate
Ahmedabad,21-06-2015,20.46,107.96,7.15,10.61,17.76,7.15,5.62,12.7,1.26,5.17,0.32,164.2848101,Moderate
Ahmedabad,22-06-2015,26.07,107.96,7.99,11.07,19.06,7.99,4.1,10.57,1.5,6.9,0.63,174.8113924,Moderate
Ahmedabad,23-06-2015,21.43,107.96,7.45,11.16,18.62,7.45,4.99,7.38,1.4,6.69,0.76,168.0443038,Moderate
Ahmedabad,24-06-2015,11.91,107.96,7.34,10.1,17.44,7.34,10.86,5.47,1.3,12.23,0.73,166.6658228,Moderate
Ahmedabad,25-06-2015,57.75,107.96,8.68,9.68,18.36,8.68,12.28,3.06,1.98,6.51,0.74,183.4582278,Moderate
Ahmedabad,26-06-2015,66.39,107.96,8.58,12.79,21.36,8.58,11.09,4.96,1.76,6.18,0.57,182.2050633,Poor
Ahmedabad,27-06-2015,62.61,107.96,9.15,9.83,18.98,9.15,12.31,6.44,1.87,5.47,0.37,189.3481013,Poor
Ahmedabad,28-06-2015,47.5,107.96,8.07,9.53,17.59,8.07,13.91,7.28,1.34,3.97,0.12,175.8139241,Moderate
Ahmedabad,29-06-2015,111.8,107.96,9.23,11.51,20.74,9.23,5.27,5.99,1.84,5.69,0.28,272.0068966,Poor
Ahmedabad,30-06-2015,30,107.96,8.87,13.59,22.64,8.87,8.09,6.31,1.32,4.59,0.16,185.8392405,Poor
Ahmedabad,01-07-2015,4.66,107.96,9.01,10.9,20.36,9.01,7.31,6.38,1.27,3.94,0.13,187.5936709,Poor
Ahmedabad,02-07-2015,48.72,107.96,9.56,11.94,21.5,9.56,5.72,6.61,1.77,4.96,0.39,194.4860759,Poor
Ahmedabad,03-07-2015,49.7,107.96,9.43,9.81,19.23,9.43,6.78,6.42,2,4.79,0.31,192.856962,Poor
Ahmedabad,04-07-2015,48.1,107.96,8.03,9.53,17.57,8.03,9.33,7.6,1.68,4.41,0.18,175.3126582,Poor
Ahmedabad,05-07-2015,47.43,107.96,8.11,9.45,17.56,8.11,7.93,7.08,2.1,3.6,0.13,176.3151899,Moderate
Ahmedabad,06-07-2015,51.74,107.96,8.91,12.38,21.28,8.91,10.05,5.78,2.15,3.64,0.27,186.3405063,Moderate
Ahmedabad,07-07-2015,42.68,107.96,9.74,11.08,20.82,9.74,10.87,4.44,1.62,4.96,0.39,196.7417722,Poor
Ahmedabad,08-07-2015,38.45,107.96,10.55,7.8,18.35,10.55,10.28,3.24,2.46,4.79,0.41,207.4565217,Poor
Ahmedabad,09-07-2015,46.69,107.96,11.48,0.17,11.64,11.48,10.25,5.76,1.77,4.34,0.15,220.8,Poor
Ahmedabad,10-07-2015,55.27,107.96,11.55,0.12,11.66,11.55,12.7,6.55,1.69,4.17,0.22,221.8043478,Poor
Ahmedabad,11-07-2015,149.03,107.96,11.49,0.16,11.65,11.49,10.07,7.27,1.71,5.72,0.19,322.5113953,Poor
Ahmedabad,12-07-2015,86.57,107.96,11.47,0.17,11.64,11.47,11.09,6.53,1.57,3.85,0.09,220.6565217,Poor
Ahmedabad,13-07-2015,111.77,107.96,11.3,0.24,11.53,11.3,7.73,4.67,1.72,4.52,0.16,271.9044828,Poor
Ahmedabad,14-07-2015,151.4,107.96,10.8,0.36,11.16,10.8,7.8,5.46,0.95,3.54,0.12,324.3302326,Very Poor
Ahmedabad,15-07-2015,51.35,107.96,8,2.69,10.67,8,10,5.76,1.54,4.32,0.35,174.9367089,Poor
Ahmedabad,16-07-2015,65.37,107.96,0.64,8.07,8.57,0.64,16.31,8.02,1.63,4.34,0.28,115.9182759,Moderate
Ahmedabad,17-07-2015,56.28,107.96,0.6,8.02,8.51,0.6,18.93,6.2,1.52,3.74,0.29,105.6244295,Moderate
Ahmedabad,18-07-2015,48.17,107.96,0.65,8,8.55,0.65,18.99,7.97,1.23,4.74,0.12,105.6244295,Satisfactory
Ahmedabad,19-07-2015,33.56,107.96,0.72,7.89,8.56,0.72,11.28,10.18,0.61,3.85,0.08,105.6244295,Satisfactory
Ahmedabad,20-07-2015,31.3,107.96,0.55,8.1,8.49,0.55,10.29,7.44,0.52,2.31,0.06,105.6244295,Satisfactory
Ahmedabad,22-07-2015,57.11,107.96,0.55,8.28,8.42,0.55,14.58,2.6,2.81,14.53,1.87,105.6244295,Satisfactory
Ahmedabad,23-07-2015,34.72,107.96,0.1,9.73,7.88,0.1,13.62,4.87,1.44,5.22,0.38,105.6244295,Satisfactory
Ahmedabad,24-07-2015,29.22,107.96,0.06,9.57,7.77,0.06,13.58,5.08,1.37,3.65,0.32,105.6244295,Good
Ahmedabad,25-07-2015,29.79,107.96,0.14,8.64,7.97,0.14,15.11,5.34,0.36,1.05,0.14,105.6244295,Satisfactory
Ahmedabad,26-07-2015,59.95,107.96,0.18,8.78,8.16,0.18,11.52,2.79,0.52,1.23,0.22,105.6244295,Satisfactory
Ahmedabad,27-07-2015,19.2,107.96,1.52,9.45,9.74,1.52,11.23,4.61,1.29,3.29,0.15,105.6244295,Satisfactory
Ahmedabad,28-07-2015,19.52,107.96,5.89,11.26,17.15,5.89,11.56,4.4,0.58,1.44,0.07,148.4949367,Moderate
Ahmedabad,29-07-2015,35.16,107.96,5.75,10.89,16.64,5.75,14.7,3.67,1.61,3.71,0.48,146.7405063,Moderate
Ahmedabad,30-07-2015,33.03,107.96,7.01,10.58,17.58,7.01,12.95,3.53,1.65,3.96,0.37,162.5303797,Moderate
Ahmedabad,31-07-2015,40.95,107.96,6.92,10.47,17.39,6.92,19.8,3.38,2.05,5.08,0.44,161.4025316,Moderate
Ahmedabad,01-08-2015,40.29,107.96,6.74,10.52,17.26,6.74,8.27,3.57,1.85,4.34,0.39,159.1468354,Moderate
Ahmedabad,02-08-2015,41.16,107.96,6.91,10.51,17.42,6.91,13.48,3.69,1.8,4.23,0.33,161.2772152,Moderate
Ahmedabad,03-08-2015,36.12,107.96,7.21,11.56,17.07,7.21,13.62,6.08,1.67,2.85,0.11,165.0367089,Moderate
Ahmedabad,04-08-2015,28.51,107.96,6.69,20.52,27.21,6.69,5.69,7.65,1.36,2.17,0.09,158.5202532,Moderate
Ahmedabad,05-08-2015,31.59,107.96,6.99,20.42,27.41,6.99,9.23,7.9,0.72,2.29,0.12,162.2797468,Moderate
Ahmedabad,06-08-2015,42.56,107.96,7.17,20.4,27.57,7.17,6.28,9.86,1.36,2.94,0.28,164.535443,Moderate
Ahmedabad,07-08-2015,48.12,107.96,7.14,20.3,27.45,7.14,6.77,12.78,1.22,3.39,0.26,164.1594937,Moderate
Ahmedabad,08-08-2015,37.09,107.96,7.22,20.21,27.42,7.22,8.66,7.94,0.86,2.98,0.16,165.1620253,Moderate
Ahmedabad,09-08-2015,33.4,107.96,7.4,20.09,27.5,7.4,9.95,8.39,0.8,2.13,0.07,167.4177215,Moderate
Ahmedabad,10-08-2015,38.64,107.96,7.35,20.21,27.55,7.35,9.74,6.28,1.31,2.8,0.27,166.7911392,Moderate
Ahmedabad,11-08-2015,40.49,107.96,7.48,20.23,27.71,7.48,8.92,21.51,1.17,3,0.11,168.4202532,Moderate
Ahmedabad,12-08-2015,41.37,107.96,7.47,20.2,27.68,7.47,11.73,19.8,1.82,2.85,0.17,168.2949367,Moderate
Ahmedabad,13-08-2015,44.56,107.96,7.49,20.06,27.55,7.49,11.23,22.77,1.38,3.36,0.44,168.5455696,Moderate
Ahmedabad,14-08-2015,65.68,107.96,7.57,19.94,27.51,7.57,8.21,30.21,3.62,5.79,1,169.5481013,Moderate
Ahmedabad,15-08-2015,33.34,107.96,7.3,20.27,27.57,7.3,6.41,32.95,0,0,0.02,166.164557,Moderate
Ahmedabad,16-08-2015,39.17,107.96,7.35,20.24,27.58,7.35,9.17,26.64,0.79,0.76,0.14,166.7911392,Moderate
Ahmedabad,17-08-2015,34,107.96,7.41,20.1,27.51,7.41,9.64,17.17,1.21,1.8,0.15,167.543038,Moderate
Ahmedabad,18-08-2015,36.38,107.96,7.31,20.14,27.45,7.31,10.65,13.35,2,4.33,0.35,166.2898734,Moderate
Ahmedabad,19-08-2015,38.35,107.96,7.41,20.16,27.57,7.41,9.33,18.59,1.63,3.74,0.35,167.543038,Moderate
Ahmedabad,20-08-2015,38.5,107.96,12.38,19.67,30.02,12.38,10.37,16.33,1.56,2.97,0.42,233.7130435,Poor
Ahmedabad,21-08-2015,39.61,107.96,17.31,14.84,32.15,17.31,10.76,5.38,1.67,3.17,0.24,302.2301775,Very Poor
Ahmedabad,22-08-2015,61.79,107.96,17.24,14.82,32.06,17.24,12.39,8.06,0.91,1.81,0.2,301.8201183,Very Poor
Ahmedabad,23-08-2015,43.22,107.96,17.17,14.82,31.99,17.17,11.68,37.87,1.29,3.06,0.14,301.4100592,Very Poor
Ahmedabad,24-08-2015,33.41,107.96,17.12,14.86,31.98,17.12,12.96,86.83,1.08,2.1,0.05,301.1171598,Very Poor
Ahmedabad,25-08-2015,36.9,107.96,17.08,14.85,31.93,17.08,4.73,54.01,0.91,1.25,0.16,105.6244295,Very Poor
Ahmedabad,26-08-2015,36.36,107.96,17.11,14.79,31.9,17.11,8.86,77.3,0,0,0.06,301.0585799,Very Poor
Ahmedabad,27-08-2015,32.64,107.96,17.01,14.84,31.85,17.01,7.05,62.31,0,0,0.01,105.6244295,Very Poor
Ahmedabad,28-08-2015,38.23,107.96,17.07,14.89,31.96,17.07,10.9,55.94,0,0,0.01,105.6244295,Very Poor
Ahmedabad,29-08-2015,39.86,107.96,16.98,14.83,31.81,16.98,10.02,96.83,0,0.01,0.02,299.7130435,Very Poor
Ahmedabad,30-08-2015,72.74,107.96,17.04,14.84,31.88,17.04,4.23,99.03,0,0,0,141.077931,Very Poor
Ahmedabad,31-08-2015,43.2,107.96,17.05,14.86,31.91,17.05,5.96,59.99,0,0,0.11,105.6244295,Very Poor
